[4/15/23 06:34AM] A Fatality used command ::train | Player rights = PLAYER	
[4/18/23 10:42PM] A Fatality used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/18/23 10:43PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 10:46PM] A Fatality used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/18/23 10:48PM] A Fatality used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/18/23 10:52PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 10:52PM] A Fatality used command ::dr | Player rights = MYSTICAL_DONATOR	
[4/18/23 10:52PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 10:53PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:00PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:00PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:07PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:07PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:08PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:10PM] A Fatality used command ::dropoff | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:11PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:13PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:14PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:16PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:17PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:18PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:26PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:27PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:27PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:30PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:33PM] A Fatality used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:33PM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:38PM] A Fatality used command ::ninetils | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:38PM] A Fatality used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:43PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:44PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:44PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:47PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:51PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:51PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:51PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:52PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:52PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/18/23 11:55PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 12:00AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 12:00AM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 12:03AM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:22AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:37AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:34AM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:37AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:54AM] A Fatality used command :::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:54AM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:23AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:24AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:24AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:26AM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:26AM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:33AM] A Fatality used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:37AM] A Fatality used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:39AM] A Fatality used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:24AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:25AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:26AM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:27AM] A Fatality used command ::dropoff | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:29AM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:32AM] A Fatality used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:33AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:35AM] A Fatality used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:40AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:47AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:49AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:53AM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:56AM] A Fatality used command ::tasks | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:00AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:03AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:04AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:16AM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:19AM] A Fatality used command ::vote | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:20AM] A Fatality used command ::reward 1 all | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:21AM] A Fatality used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:23AM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:25AM] A Fatality used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:29AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:43AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:44AM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:48AM] A Fatality used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:50AM] A Fatality used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:52AM] A Fatality used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:54AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:55AM] A Fatality used command ::dropoff | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:56AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 08:05AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 08:07AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 08:07AM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 08:12AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 08:15AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 08:16AM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 08:16AM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 08:24AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 08:37AM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:43PM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:44PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:45PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:46PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:49PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:51PM] A Fatality used command ::dropoff | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:56PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:56PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:57PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:57PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:57PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:58PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:58PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:58PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:59PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:59PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:59PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:59PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 01:59PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:00PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:00PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:00PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:00PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:00PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:00PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:00PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:01PM] A Fatality used command ::elo | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:01PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:06PM] A Fatality used command ::exit | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:07PM] A Fatality used command ::leaveraid | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:07PM] A Fatality used command ::leave | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:07PM] A Fatality used command ::home | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:09PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:09PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:09PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:13PM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:15PM] A Fatality used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:19PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:21PM] A Fatality used command ::Store | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:28PM] A Fatality used command ::Vboss | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:29PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:29PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:31PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:33PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:41PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:41PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:41PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:43PM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:49PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:50PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:50PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 02:58PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:01PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:02PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:02PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:03PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:04PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:04PM] A Fatality used command ::Tasks | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:05PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:06PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:12PM] A Fatality used command ::global | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:12PM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:15PM] A Fatality used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:16PM] A Fatality used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:17PM] A Fatality used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:18PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:23PM] A Fatality used command ::lumbridge | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:23PM] A Fatality used command ::edge | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:24PM] A Fatality used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:25PM] A Fatality used command ::chill | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:27PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:30PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:34PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:34PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:34PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:36PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:42PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:43PM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 03:45PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:52PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 05:59PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:02PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:07PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:07PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:10PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:12PM] A Fatality used command ::dr | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:12PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:12PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:13PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:14PM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:15PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:17PM] A Fatality used command ::dr | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:17PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:21PM] A Fatality used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:21PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:22PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:28PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:31PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:31PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:35PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:35PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:39PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:41PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:42PM] A Fatality used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:44PM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:45PM] A Fatality used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:46PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 06:56PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:03PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:05PM] A Fatality used command ::dr | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:14PM] A Fatality used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:14PM] A Fatality used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:15PM] A Fatality used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:17PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:23PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:24PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:31PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:36PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:36PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:37PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:38PM] A Fatality used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:40PM] A Fatality used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/19/23 07:40PM] A Fatality used command ::Collection | Player rights = MYSTICAL_DONATOR	
