[4/17/23 11:03AM] Entropy used command ::refer fpk merk | Player rights = PLAYER	
[4/27/23 03:08AM] Entropy used command ::yell buying $300 in-name for best offer you can get! pm | Player rights = MODERATOR	
[4/27/23 03:09AM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/27/23 03:10AM] Entropy used command ::golden | Player rights = MODERATOR	
[4/27/23 03:22AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:25AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 03:25AM] Entropy used command ::dropoff | Player rights = MODERATOR	
[4/27/23 03:27AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:29AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:29AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:35AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 03:43AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:49AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:02AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:04AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:05AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 04:05AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:07AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 04:11AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:13AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:17AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:17AM] Entropy used command ::yell Buying slayer caskets @ 100k each | Player rights = MODERATOR	
[4/27/23 04:20AM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/27/23 04:25AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:26AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:35AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 04:35AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:38AM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/27/23 04:42AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:42AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:43AM] Entropy used command ::yell Selling 97% droprate - pm offers / cash only | Player rights = MODERATOR	
[4/27/23 04:43AM] Entropy used command ::vigar | Player rights = MODERATOR	
[4/27/23 04:43AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 04:48AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 04:48AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:53AM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/27/23 04:54AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:57AM] Entropy used command ::golden | Player rights = MODERATOR	
[4/27/23 05:02AM] Entropy used command ::home | Player rights = MODERATOR	
[4/27/23 05:02AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 05:03AM] Entropy used command ::teleto hmmm | Player rights = MODERATOR	
[4/27/23 05:05AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 05:05AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 05:06AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 05:08AM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/27/23 05:32AM] Entropy used command ::yell Looking to buy/trade owner's wings - pm me. | Player rights = MODERATOR	
[4/27/23 05:36AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 05:40AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 05:41AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 05:45AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 05:47AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 05:58AM] Entropy used command ::yell Buying slayer caskets 150-200k ea based on if bulk or no | Player rights = MODERATOR	
[4/27/23 06:05AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 06:06AM] Entropy used command ::vihtic | Player rights = MODERATOR	
[4/27/23 06:07AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 06:08AM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/27/23 06:08AM] Entropy used command ::golden | Player rights = MODERATOR	
[4/27/23 06:08AM] Entropy used command ::golden | Player rights = MODERATOR	
[4/27/23 06:13AM] Entropy used command ::yell Icy who gave you the spoon :o | Player rights = MODERATOR	
[4/27/23 06:16AM] Entropy used command ::collection | Player rights = MODERATOR	
[4/27/23 06:20AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 06:22AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 06:22AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 06:24AM] Entropy used command ::perks | Player rights = MODERATOR	
[4/27/23 06:26AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 06:29AM] Entropy used command ::Yell Buying slayer caskets - prices listed at discord #market | Player rights = MODERATOR	
[4/27/23 06:30AM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/27/23 06:34AM] Entropy used command ::yell Keep the votes up, we are #18 on runelocus! | Player rights = MODERATOR	
[4/27/23 06:34AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 06:35AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 06:35AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 06:40AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 06:44AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 06:46AM] Entropy used command ::yell Buying slayer caskets 150-200k each | Player rights = MODERATOR	
[4/27/23 06:49AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 06:56AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 07:04AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 07:05AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 07:06AM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 07:08AM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/27/23 07:24AM] Entropy used command ::perks | Player rights = MODERATOR	
[4/27/23 07:31AM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/27/23 07:31AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 07:33AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 07:34AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 07:35AM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 11:22AM] Entropy used command ::yell Buying $300 in-name for huge offer - pm me. | Player rights = MODERATOR	
[4/27/23 11:24AM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 11:25AM] Entropy used command ::yell Buying $300 in-name, buying slayer caskets 150-200k ea | Player rights = MODERATOR	
[4/27/23 11:28AM] Entropy used command ::perks | Player rights = MODERATOR	
[4/27/23 11:29AM] Entropy used command ::yell Thanks for your support u53th3forc3! | Player rights = MODERATOR	
[4/27/23 11:29AM] Entropy used command ::yell Buying $300 for the best offer you can get - pm me! :) | Player rights = MODERATOR	
[4/27/23 11:36AM] Entropy used command ::vihtic | Player rights = MODERATOR	
[4/27/23 11:50AM] Entropy used command ::gamble | Player rights = MODERATOR	
[4/27/23 11:55AM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:01PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:02PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:03PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:03PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:03PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:05PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 12:06PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 12:06PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:07PM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/27/23 12:07PM] Entropy used command ::golden | Player rights = MODERATOR	
[4/27/23 12:07PM] Entropy used command ::golden | Player rights = MODERATOR	
[4/27/23 12:08PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:08PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:08PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:08PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:09PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:12PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:13PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:14PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:16PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:19PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:20PM] Entropy used command ::yell Sale in my pos - check it out "Entropy" | Player rights = MODERATOR	
[4/27/23 12:24PM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/27/23 12:26PM] Entropy used command ::yell Put your slayer caskets in pos for 200k or pm me! | Player rights = MODERATOR	
[4/27/23 12:26PM] Entropy used command ::yell I will be buying all slayer caskets you don't need! | Player rights = MODERATOR	
[4/27/23 12:27PM] Entropy used command ::yell Buying $300 in-name for huge offer - pm me! | Player rights = MODERATOR	
[4/27/23 12:27PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:28PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/27/23 12:32PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:33PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:35PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 12:40PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:50PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 12:57PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:59PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 12:59PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:00PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:04PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:04PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:04PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 01:06PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 01:07PM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/27/23 01:09PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 01:09PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 01:09PM] Entropy used command ::train | Player rights = MODERATOR	
[4/27/23 01:10PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:10PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:10PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:22PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 01:25PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 01:26PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 01:28PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/27/23 01:32PM] Entropy used command ::yell Buying $300 in-name & slayer caskets - pm me! :) | Player rights = MODERATOR	
[4/27/23 01:35PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 01:48PM] Entropy used command ::noble | Player rights = MODERATOR	
[4/27/23 01:59PM] Entropy used command ::voteboss | Player rights = MODERATOR	
[4/27/23 02:00PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 02:00PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 02:04PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 02:06PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 02:16PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 02:19PM] Entropy used command ::yell [b] $300 in-name for huge offer - [b] slayer caskets 200k ea | Player rights = MODERATOR	
[4/27/23 02:20PM] Entropy used command ::dropoff | Player rights = MODERATOR	
[4/27/23 02:20PM] Entropy used command ::yell xp lamps | Player rights = MODERATOR	
[4/27/23 02:23PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 02:28PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/27/23 02:35PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 02:43PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 02:43PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 02:56PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 02:58PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 02:58PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:36PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 03:36PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 03:37PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 03:37PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:38PM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/27/23 03:38PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:54PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 03:56PM] Entropy used command ::dropoff | Player rights = MODERATOR	
[4/27/23 03:56PM] Entropy used command ::checkinv black ear | Player rights = MODERATOR	
[4/27/23 03:56PM] Entropy used command ::checkinv entropy | Player rights = MODERATOR	
[4/27/23 03:56PM] Entropy used command ::checkbank black ear | Player rights = MODERATOR	
[4/27/23 04:00PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:01PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:05PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 04:06PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 04:09PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:09PM] Entropy used command ::store | Player rights = MODERATOR	
[4/27/23 04:19PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:19PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:21PM] Entropy used command ::yell Buying slayer caskets @ 200k ea prices - more if bulk! ;) | Player rights = MODERATOR	
[4/27/23 04:23PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:23PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:23PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:24PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:25PM] Entropy used command ::maxhit | Player rights = MODERATOR	
[4/27/23 04:27PM] Entropy used command ::yell Buying slayer caskets 200k ea or 250k if bulk | Player rights = MODERATOR	
[4/27/23 04:28PM] Entropy used command ::vboss | Player rights = MODERATOR	
[4/27/23 04:28PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:28PM] Entropy used command ::perks | Player rights = MODERATOR	
[4/27/23 04:30PM] Entropy used command ::teleto suh | Player rights = MODERATOR	
[4/27/23 04:33PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:34PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 04:35PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 04:37PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:39PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:45PM] Entropy used command ::yell Buying slayer caskets - 200k ea paying more i bulk - pm! | Player rights = MODERATOR	
[4/27/23 04:49PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:50PM] Entropy used command ::yell [b] $300 in-name for huge offer and slayer caskets 200k ea | Player rights = MODERATOR	
[4/27/23 04:51PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:52PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:52PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:56PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:59PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 04:59PM] Entropy used command ::bank | Player rights = MODERATOR	
[4/27/23 05:00PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 05:00PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 05:00PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 05:00PM] Entropy used command ::yell Veigar -> Ninetails -> Meruem -> Golden -> Voteboss | Player rights = MODERATOR	
[4/27/23 05:02PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 05:04PM] Entropy used command ::meruem | Player rights = MODERATOR	
[4/27/23 05:05PM] Entropy used command ::golden | Player rights = MODERATOR	
[4/27/23 05:06PM] Entropy used command ::veigar | Player rights = MODERATOR	
[4/27/23 05:07PM] Entropy used command ::ninetails | Player rights = MODERATOR	
[4/27/23 05:10PM] Entropy used command ::yell Buying $300 in-name for huge offer and slayer caskets 200k | Player rights = MODERATOR	
[4/27/23 05:10PM] Entropy used command ::pos | Player rights = MODERATOR	
[4/27/23 05:17PM] Entropy used command ::staffzone | Player rights = MODERATOR	
