[4/15/23 06:34AM] Ruthie used command ::vote | Player rights = PLAYER	
[4/22/23 02:23PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:23PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:25PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:25PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:27PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:29PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:29PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:30PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:33PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:34PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:35PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:35PM] Ruthie used command ::yell omfg? | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:35PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:35PM] Ruthie used command ::store | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:36PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:36PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:37PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:38PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:38PM] Ruthie used command ::Yell gz dio | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:40PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:41PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:43PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:43PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:44PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:45PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:47PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:48PM] Ruthie used command ::yell just bought 3x3 effect for 25m reds gz me | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:50PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:50PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:51PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:51PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:51PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:57PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:57PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:58PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 02:58PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:01PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:02PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:03PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:03PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:05PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:05PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:06PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:06PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:07PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:09PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:09PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:13PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:16PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:16PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:21PM] Ruthie used command ::Pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:22PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:22PM] Ruthie used command ::Yell ::vboss is up | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:24PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:25PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:28PM] Ruthie used command ::home | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:28PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:29PM] Ruthie used command ::home | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:30PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:32PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:33PM] Ruthie used command ::yell buying high d/r 75% + perk pm me | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:37PM] Ruthie used command :: | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:37PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:37PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:50PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:51PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:53PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 03:53PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:00PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:01PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:02PM] Ruthie used command ::yell votes my pos cheap | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:02PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:03PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:05PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:05PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:08PM] Ruthie used command ::yell gz sad!!! | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:09PM] Ruthie used command ::vboss::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:09PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:10PM] Ruthie used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:17PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:20PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:22PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:27PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:27PM] Ruthie used command ::Yell vboss 2 more votes | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:29PM] Ruthie used command ::Yell pkj pick 7 :) | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:32PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:32PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:32PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:32PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:32PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:32PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:32PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:34PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:34PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:35PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:35PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:36PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:36PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:37PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:37PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:37PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:38PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:39PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:39PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:41PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:41PM] Ruthie used command ::home | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:42PM] Ruthie used command ::dropoff | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:42PM] Ruthie used command ::dropoff | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:42PM] Ruthie used command ::dropoff | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:42PM] Ruthie used command ::dropson | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:42PM] Ruthie used command ::dropon | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:42PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 04:52PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:01PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:02PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:04PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:04PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:13PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:17PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:31PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:32PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:32PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:33PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:34PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:34PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:35PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 05:42PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:02PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:05PM] Ruthie used command ::ninetails::golde | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:05PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:05PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:05PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:12PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:30PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:31PM] Ruthie used command ::dismiss | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:31PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:32PM] Ruthie used command ::yell 42% drop rate/ 42% boost pet my pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:34PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:35PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:37PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 06:37PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:03PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:04PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:08PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:21PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:29PM] Ruthie used command ::yell buying owner attachment 7m | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:32PM] Ruthie used command ::veiar | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:33PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:33PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:34PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:34PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:34PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:34PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:43PM] Ruthie used command ::vboss3 | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:43PM] Ruthie used command ::Vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:43PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:43PM] Ruthie used command ::yell vboss 20hp | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:44PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:49PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:51PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:51PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:51PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:52PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:52PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:54PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 07:56PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:00PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:01PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:03PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:03PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:03PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:04PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:08PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:08PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:09PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:09PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:10PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:11PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:11PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:13PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:18PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:18PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:18PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:24PM] Ruthie used command ::yell buying 75-95% d/r perk effect let me know pm me | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:24PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:24PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:24PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:25PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:25PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:28PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:28PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:28PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:29PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:29PM] Ruthie used command ::Yell yo "3" u good bro? 100m reds for 100% d/r enhancment scroll? | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:30PM] Ruthie used command ::yell u wont ever sell it  | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:31PM] Ruthie used command ::yell not in a million trillion years for the record | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:31PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:32PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:33PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:34PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:35PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:35PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:38PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:41PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:45PM] Ruthie used command ::collection | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:46PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:49PM] Ruthie used command ::po | Player rights = MYSTICAL_DONATOR	
[4/22/23 08:49PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:33PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:35PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:35PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:54PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 09:54PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:02PM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:04PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:04PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:04PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:17PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:29PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:29PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:31PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:32PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:32PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:33PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:34PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:35PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:35PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:36PM] Ruthie used command ::home | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:42PM] Ruthie used command ::V | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:42PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:57PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:57PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:58PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:58PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:58PM] Ruthie used command ::opos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:58PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 10:58PM] Ruthie used command ::yell buying 6x6  | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:00PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:00PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:02PM] Ruthie used command :::veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:02PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:05PM] Ruthie used command ::home | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:06PM] Ruthie used command ::Vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:06PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:06PM] Ruthie used command ::Pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:07PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:08PM] Ruthie used command ::Yell ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:08PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:10PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:13PM] Ruthie used command ::POs | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:14PM] Ruthie used command ::POS | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:18PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:19PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:23PM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:23PM] Ruthie used command ::Pos | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:29PM] Ruthie used command ::yell 3x3 is ass ngl, wanted to get rid of it when i got it | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:32PM] Ruthie used command ::veiggar | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:32PM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:33PM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:34PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:35PM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:36PM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:36PM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:37PM] Ruthie used command ::home | Player rights = MYSTICAL_DONATOR	
[4/22/23 11:39PM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:02AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:10AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:16AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:17AM] Ruthie used command :: | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:31AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:32AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:33AM] Ruthie used command ::ninttails | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:33AM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:34AM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:34AM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:34AM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:36AM] Ruthie used command ::golen | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:36AM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:36AM] Ruthie used command ::golden | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:36AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:37AM] Ruthie used command ::yell if u got elite bow pm me | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:50AM] Ruthie used command ::yell | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:50AM] Ruthie used command ::vboss | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:50AM] Ruthie used command ::yell vboss@@ | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:51AM] Ruthie used command ::yell buying elite range bow or drop rate perk 70 + | Player rights = MYSTICAL_DONATOR	
[4/23/23 12:57AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:03AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:03AM] Ruthie used command ::Veigar | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:04AM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:04AM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:04AM] Ruthie used command ::blood | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:06AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:33AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:34AM] Ruthie used command ::ninetails | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:34AM] Ruthie used command ::meruem/yuh | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:35AM] Ruthie used command ::meruem | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:39AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:39AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:39AM] Ruthie used command ::bank | Player rights = MYSTICAL_DONATOR	
[4/23/23 01:43AM] Ruthie used command ::pos | Player rights = MYSTICAL_DONATOR	
[4/23/23 02:02AM] Ruthie used command ::veigar | Player rights = MYSTICAL_DONATOR	
