[4/13/23 09:09PM] Alex used command ::claim | Player rights = PLAYER	
[4/22/23 08:53PM] Alex used command ::find bond | Player rights = DEVELOPER	
[4/22/23 08:53PM] Alex used command ::giveitem 23057 2 nervus | Player rights = DEVELOPER	
[4/22/23 08:53PM] Alex used command ::giveitem 23057 100 suh | Player rights = DEVELOPER	
[4/22/23 08:58PM] Alex used command ::teleport | Player rights = DEVELOPER	
[4/22/23 09:23PM] Alex used command ::yell posted some flash deals - 2 hours remains feel free to support | Player rights = DEVELOPER	
[4/22/23 09:44PM] Alex used command ::yell everyone ::vote - double boss @ spawn | Player rights = DEVELOPER	
[4/22/23 09:46PM] Alex used command ::pos | Player rights = DEVELOPER	
[4/22/23 09:52PM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/22/23 09:53PM] Alex used command ::bank | Player rights = DEVELOPER	
[4/22/23 09:54PM] Alex used command ::giveitem 13019 1 entropy | Player rights = DEVELOPER	
[4/22/23 09:54PM] Alex used command ::giveitem 20489 1 beef supreme | Player rights = DEVELOPER	
[4/22/23 09:56PM] Alex used command ::find infamous | Player rights = DEVELOPER	
[4/22/23 09:56PM] Alex used command ::giveitem 20489 1 slayer | Player rights = DEVELOPER	
[4/22/23 09:57PM] Alex used command ::bank | Player rights = DEVELOPER	
[4/22/23 09:57PM] Alex used command ::giveitem 13019 1 sad | Player rights = DEVELOPER	
[4/22/23 09:58PM] Alex used command ::find bond | Player rights = DEVELOPER	
[4/22/23 09:58PM] Alex used command ::giveitem 23058 1 entropy | Player rights = DEVELOPER	
[4/22/23 09:58PM] Alex used command ::giveitem 23058 1 sad | Player rights = DEVELOPER	
[4/22/23 09:58PM] Alex used command ::Giveitem 23058 1 slayer | Player rights = DEVELOPER	
[4/22/23 09:58PM] Alex used command ::giveitem 23058 1 beef supreme | Player rights = DEVELOPER	
[4/22/23 10:02PM] Alex used command ::yell weekend flash-deals up @ ::discord - be quick  | Player rights = DEVELOPER	
[4/22/23 10:17PM] Alex used command ::giveyt win all day | Player rights = DEVELOPER	
[4/22/23 10:20PM] Alex used command ::yell weekend flash deals up on ::discord - only 1h left | Player rights = DEVELOPER	
[4/22/23 10:25PM] Alex used command ::bank | Player rights = DEVELOPER	
[4/22/23 10:49PM] Alex used command ::yell only 30 minutes left for weekend flash-deals @ ::discord | Player rights = DEVELOPER	
[4/22/23 11:09PM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/22/23 11:09PM] Alex used command ::find infamous | Player rights = DEVELOPER	
[4/22/23 11:09PM] Alex used command ::giveitem 20489 1 exholy | Player rights = DEVELOPER	
[4/22/23 11:09PM] Alex used command ::find sacred | Player rights = DEVELOPER	
[4/22/23 11:09PM] Alex used command ::item 20490 1 exholy | Player rights = DEVELOPER	
[4/22/23 11:09PM] Alex used command ::checkinv exholy | Player rights = DEVELOPER	
[4/22/23 11:09PM] Alex used command ::giveitem 20490 1 exholy | Player rights = DEVELOPER	
[4/22/23 11:10PM] Alex used command ::giveitem 20489 1 xtc | Player rights = DEVELOPER	
[4/22/23 11:10PM] Alex used command ::find sacred | Player rights = DEVELOPER	
[4/22/23 11:10PM] Alex used command ::giveitem 20490 1 xtc | Player rights = DEVELOPER	
[4/22/23 11:11PM] Alex used command ::teletome xtc | Player rights = DEVELOPER	
[4/22/23 11:15PM] Alex used command ::yell last call - 5 minutes left for flash-deals @ ::discord | Player rights = DEVELOPER	
[4/22/23 11:15PM] Alex used command ::find infamous | Player rights = DEVELOPER	
[4/22/23 11:15PM] Alex used command ::giveitem 20489 1 exholy | Player rights = DEVELOPER	
[4/22/23 11:15PM] Alex used command ::giveitem 20489 2 xtc | Player rights = DEVELOPER	
[4/22/23 11:16PM] Alex used command ::yell make sure you ::vote | Player rights = DEVELOPER	
[4/22/23 11:25PM] Alex used command ::find 250 | Player rights = DEVELOPER	
[4/22/23 11:25PM] Alex used command ::item 23060 | Player rights = DEVELOPER	
[4/23/23 12:36AM] Alex used command ::find bond | Player rights = DEVELOPER	
[4/23/23 12:36AM] Alex used command ::giveitem 23057 6 23057 | Player rights = DEVELOPER	
[4/23/23 12:36AM] Alex used command ::giveitem 23057 6 tew | Player rights = DEVELOPER	
[4/23/23 01:02AM] Alex used command ::afk | Player rights = DEVELOPER	
[4/23/23 01:02AM] Alex used command ::youtube | Player rights = DEVELOPER	
[4/23/23 01:02AM] Alex used command ::youtube | Player rights = DEVELOPER	
[4/23/23 01:35AM] Alex used command ::checkinv asquad | Player rights = DEVELOPER	
[4/23/23 01:35AM] Alex used command ::checkbank asquad | Player rights = DEVELOPER	
[4/23/23 01:35AM] Alex used command ::pos | Player rights = DEVELOPER	
[4/23/23 02:31AM] Alex used command ::find black goku | Player rights = DEVELOPER	
[4/23/23 02:31AM] Alex used command ::item 3474 | Player rights = DEVELOPER	
[4/23/23 02:34AM] Alex used command ::find owner's | Player rights = DEVELOPER	
[4/23/23 02:34AM] Alex used command ::item 22109 | Player rights = DEVELOPER	
[4/23/23 02:35AM] Alex used command ::update 250 | Player rights = DEVELOPER	
[4/23/23 02:59AM] Alex used command ::item 10835 99999999 | Player rights = DEVELOPER	
[4/23/23 03:00AM] Alex used command ::update 15 | Player rights = DEVELOPER	
[4/23/23 03:13AM] Alex used command ::pos | Player rights = DEVELOPER	
[4/23/23 03:14AM] Alex used command ::reload s | Player rights = DEVELOPER	
[4/23/23 03:14AM] Alex used command ::meruem | Player rights = DEVELOPER	
[4/23/23 03:15AM] Alex used command ::ninetails | Player rights = DEVELOPER	
[4/23/23 03:15AM] Alex used command ::golden | Player rights = DEVELOPER	
[4/23/23 03:31AM] Alex used command ::veigar | Player rights = DEVELOPER	
[4/23/23 03:32AM] Alex used command ::find saiyan | Player rights = DEVELOPER	
[4/23/23 03:32AM] Alex used command ::item 22132 | Player rights = DEVELOPER	
[4/23/23 03:41AM] Alex used command ::teletome xtc | Player rights = DEVELOPER	
[4/23/23 03:42AM] Alex used command ::random | Player rights = DEVELOPER	
[4/23/23 03:42AM] Alex used command ::item 8788 | Player rights = DEVELOPER	
[4/23/23 03:42AM] Alex used command ::find rifle | Player rights = DEVELOPER	
[4/23/23 03:42AM] Alex used command ::item 7543 | Player rights = DEVELOPER	
[4/23/23 03:43AM] Alex used command ::checkinv xtc | Player rights = DEVELOPER	
[4/23/23 04:00AM] Alex used command ::update 40 | Player rights = DEVELOPER	
[4/23/23 04:06AM] Alex used command ::checkinv asquad | Player rights = DEVELOPER	
[4/23/23 04:07AM] Alex used command ::youtube | Player rights = DEVELOPER	
[4/23/23 04:08AM] Alex used command ::find bond | Player rights = DEVELOPER	
[4/23/23 04:08AM] Alex used command ::giveitem 23058 1 asquad | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::giveitem 10835 5000000 kebab | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::find $ | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::giveitem 10946 20 kebab | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::find dr | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::giveitem 21816 12 kebab | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::find anchor | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::giveitem 10887 2 kebab | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::find bond | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::giveitem 23058 4 kebab | Player rights = DEVELOPER	
[4/23/23 04:09AM] Alex used command ::find gracious | Player rights = DEVELOPER	
[4/23/23 04:10AM] Alex used command ::giveitem 15002 kebab | Player rights = DEVELOPER	
[4/23/23 04:10AM] Alex used command ::giveitem 15002 1 kebab | Player rights = DEVELOPER	
[4/23/23 04:10AM] Alex used command ::giveitem 2023 10000 kebab | Player rights = DEVELOPER	
[4/23/23 04:15AM] Alex used command ::reload s | Player rights = DEVELOPER	
[4/23/23 04:16AM] Alex used command ::find godly | Player rights = DEVELOPER	
[4/23/23 04:17AM] Alex used command ::::giveitem 3086 1 slayer | Player rights = DEVELOPER	
[4/23/23 04:17AM] Alex used command ::giveitem 3086 1 slayer | Player rights = DEVELOPER	
[4/23/23 04:23AM] Alex used command ::teleto onlyfans | Player rights = DEVELOPER	
[4/23/23 04:24AM] Alex used command ::reload npc | Player rights = DEVELOPER	
[4/23/23 04:24AM] Alex used command ::reload npc | Player rights = DEVELOPER	
[4/23/23 04:25AM] Alex used command ::copy onlyfans | Player rights = DEVELOPER	
[4/23/23 04:26AM] Alex used command ::reload npc | Player rights = DEVELOPER	
[4/23/23 04:27AM] Alex used command ::god | Player rights = DEVELOPER	
[4/23/23 04:27AM] Alex used command ::find fazula | Player rights = DEVELOPER	
[4/23/23 04:27AM] Alex used command ::item 4071 | Player rights = DEVELOPER	
[4/23/23 04:29AM] Alex used command ::addv 48 | Player rights = DEVELOPER	
[4/23/23 04:31AM] Alex used command ::addv 2 | Player rights = DEVELOPER	
[4/23/23 04:31AM] Alex used command ::addv 7 | Player rights = DEVELOPER	
[4/23/23 04:32AM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/23/23 09:25AM] Alex used command ::giveitem 7995 1 dezero | Player rights = DEVELOPER	
[4/23/23 09:25AM] Alex used command ::giveitem 23178 1 dezero | Player rights = DEVELOPER	
[4/23/23 09:26AM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/23/23 09:41AM] Alex used command ::checkinv boms | Player rights = DEVELOPER	
[4/23/23 09:41AM] Alex used command ::checkbank boms | Player rights = DEVELOPER	
[4/23/23 09:45AM] Alex used command ::each | Player rights = DEVELOPER	
[4/23/23 09:57AM] Alex used command ::golden | Player rights = DEVELOPER	
[4/23/23 09:58AM] Alex used command ::veigar | Player rights = DEVELOPER	
[4/23/23 10:36AM] Alex used command ::fewb | Player rights = DEVELOPER	
[4/23/23 10:40AM] Alex used command ::find aura | Player rights = DEVELOPER	
[4/23/23 10:40AM] Alex used command ::item 23049 | Player rights = DEVELOPER	
[4/23/23 10:41AM] Alex used command ::giveitem 23049 1 suh | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22214 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22215 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22216 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22217 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22218 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22219 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22220 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22221 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22223 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22224 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22225 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22226 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22227 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::item 22228 | Player rights = DEVELOPER	
[4/23/23 10:54AM] Alex used command ::teleto fewb | Player rights = DEVELOPER	
[4/23/23 10:55AM] Alex used command ::item 8788 10 | Player rights = DEVELOPER	
[4/23/23 10:55AM] Alex used command ::teleto fewb | Player rights = DEVELOPER	
[4/23/23 10:55AM] Alex used command ::teleto fewb | Player rights = DEVELOPER	
[4/23/23 10:55AM] Alex used command ::teleto fewb | Player rights = DEVELOPER	
[4/23/23 11:02AM] Alex used command ::giveitem 15250 100 fewb | Player rights = DEVELOPER	
[4/23/23 11:02AM] Alex used command ::giveitem 15251 100 fewb | Player rights = DEVELOPER	
[4/23/23 11:02AM] Alex used command ::giveitem 15252 100 fewb | Player rights = DEVELOPER	
[4/23/23 11:02AM] Alex used command ::giveitem 15253 100 fewb | Player rights = DEVELOPER	
[4/23/23 11:02AM] Alex used command ::item 15251 10 | Player rights = DEVELOPER	
[4/23/23 11:03AM] Alex used command ::item 15250 10 | Player rights = DEVELOPER	
[4/23/23 11:03AM] Alex used command ::item 15252 10 | Player rights = DEVELOPER	
[4/23/23 11:03AM] Alex used command ::bank | Player rights = DEVELOPER	
[4/23/23 11:03AM] Alex used command ::bank | Player rights = DEVELOPER	
[4/23/23 11:05AM] Alex used command ::bank | Player rights = DEVELOPER	
[4/23/23 11:05AM] Alex used command ::find enhance | Player rights = DEVELOPER	
[4/23/23 11:05AM] Alex used command ::giveitem 14632 1 fewb | Player rights = DEVELOPER	
[4/23/23 11:11AM] Alex used command ::teleto zshana | Player rights = DEVELOPER	
[4/23/23 11:13AM] Alex used command ::youtube | Player rights = DEVELOPER	
[4/23/23 11:13AM] Alex used command ::youtube | Player rights = DEVELOPER	
[4/23/23 11:26AM] Alex used command ::reload drops | Player rights = DEVELOPER	
[4/23/23 11:28AM] Alex used command ::givess rhiannon | Player rights = DEVELOPER	
[4/23/23 11:47AM] Alex used command ::find mini | Player rights = DEVELOPER	
[4/23/23 11:53AM] Alex used command ::update 300 | Player rights = DEVELOPER	
[4/23/23 11:59AM] Alex used command ::veigar | Player rights = DEVELOPER	
[4/23/23 12:00PM] Alex used command ::reload s | Player rights = DEVELOPER	
[4/23/23 12:01PM] Alex used command ::vboss | Player rights = DEVELOPER	
[4/23/23 12:01PM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/23/23 12:01PM] Alex used command ::reload s | Player rights = DEVELOPER	
[4/23/23 12:02PM] Alex used command ::reload s | Player rights = DEVELOPER	
[4/23/23 12:02PM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/23/23 12:03PM] Alex used command ::hideall | Player rights = DEVELOPER	
[4/23/23 12:03PM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/23/23 12:05PM] Alex used command ::spawnmeruem | Player rights = DEVELOPER	
[4/23/23 12:05PM] Alex used command ::meruem | Player rights = DEVELOPER	
[4/23/23 12:05PM] Alex used command ::yell alo | Player rights = DEVELOPER	
[4/23/23 12:06PM] Alex used command ::yell also* i made a global buff on dr on monsters | Player rights = DEVELOPER	
[4/23/23 12:09PM] Alex used command ::teleto classicirl | Player rights = DEVELOPER	
[4/23/23 12:09PM] Alex used command ::teleto classicirl | Player rights = DEVELOPER	
[4/23/23 12:09PM] Alex used command ::teleto classic irl | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::find owner's | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::item 22240 | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::item 22239 | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::item 22238 | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::item 22237 | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::item 22236 | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::item 22235 | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::item 22234 | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::item 22233 | Player rights = DEVELOPER	
[4/23/23 12:10PM] Alex used command ::item 22232 | Player rights = DEVELOPER	
[4/23/23 12:11PM] Alex used command ::item 22231 | Player rights = DEVELOPER	
[4/23/23 12:11PM] Alex used command ::random | Player rights = DEVELOPER	
[4/23/23 12:11PM] Alex used command ::item 8788 | Player rights = DEVELOPER	
[4/23/23 12:12PM] Alex used command ::find damage | Player rights = DEVELOPER	
[4/23/23 12:12PM] Alex used command ::find damage | Player rights = DEVELOPER	
[4/23/23 12:12PM] Alex used command ::item 4442 | Player rights = DEVELOPER	
[4/23/23 12:19PM] Alex used command ::fewb | Player rights = DEVELOPER	
[4/23/23 12:27PM] Alex used command ::update 100 | Player rights = DEVELOPER	
[4/23/23 12:34PM] Alex used command ::meruem | Player rights = DEVELOPER	
[4/23/23 12:37PM] Alex used command ::teleto cookie | Player rights = DEVELOPER	
[4/23/23 12:47PM] Alex used command ::kick kabal | Player rights = DEVELOPER	
[4/23/23 12:47PM] Alex used command ::fewb | Player rights = DEVELOPER	
[4/23/23 12:49PM] Alex used command ::itme 7461 | Player rights = DEVELOPER	
[4/23/23 12:49PM] Alex used command ::item 7461 | Player rights = DEVELOPER	
<<<<<<< Updated upstream
[4/26/23 12:57AM] Alex used command ::update 250 | Player rights = DEVELOPER	
[4/26/23 01:14AM] Alex used command ::teleto kingrock | Player rights = DEVELOPER	
[4/26/23 01:17AM] Alex used command ::checkinv asquad | Player rights = DEVELOPER	
[4/26/23 01:17AM] Alex used command ::checkbank asquad | Player rights = DEVELOPER	
[4/26/23 01:31AM] Alex used command ::checkbank asquad | Player rights = DEVELOPER	
[4/26/23 02:27AM] Alex used command ::update 50 | Player rights = DEVELOPER	
=======
[4/23/23 01:17PM] Alex used command ::tele 2721 2976 | Player rights = DEVELOPER	
[4/23/23 01:17PM] Alex used command ::tele 2721 2976 0 | Player rights = DEVELOPER	
[4/23/23 02:30PM] Alex used command ::reload s | Player rights = DEVELOPER	
[4/23/23 02:31PM] Alex used command ::eq | Player rights = DEVELOPER	
[4/23/23 02:32PM] Alex used command ::god | Player rights = DEVELOPER	
[4/23/23 02:32PM] Alex used command ::god | Player rights = DEVELOPER	
[4/23/23 02:32PM] Alex used command ::bank | Player rights = DEVELOPER	
[4/23/23 02:32PM] Alex used command ::eq | Player rights = DEVELOPER	
[4/23/23 02:42PM] Alex used command ::yell spawning mass globals @ 150 online | Player rights = DEVELOPER	
[4/23/23 03:44PM] Alex used command ::eq | Player rights = DEVELOPER	
[4/23/23 03:46PM] Alex used command ::yell last chance for buy on get one free flash-deal @ ::discord | Player rights = DEVELOPER	
[4/23/23 03:46PM] Alex used command ::yell ends in 5 hours | Player rights = DEVELOPER	
[4/23/23 04:24PM] Alex used command ::find bond | Player rights = DEVELOPER	
[4/23/23 04:24PM] Alex used command ::giveitem 23059 1 entropy | Player rights = DEVELOPER	
[4/23/23 09:40PM] Alex used command ::find bon | Player rights = DEVELOPER	
[4/23/23 09:40PM] Alex used command ::giveitem 23059 1 aynxs | Player rights = DEVELOPER	
[4/23/23 09:40PM] Alex used command ::giveitem 23059 1 jmaster | Player rights = DEVELOPER	
[4/24/23 08:43PM] Alex used command ::yell ::vote bois - ill double boss on spawn | Player rights = DEVELOPER	
[4/24/23 08:44PM] Alex used command ::find cursed | Player rights = DEVELOPER	
[4/24/23 08:47PM] Alex used command ::item 15004 | Player rights = DEVELOPER	
[4/24/23 08:47PM] Alex used command ::giveitem 15004 1 kabal  | Player rights = DEVELOPER	
[4/24/23 08:50PM] Alex used command ::store | Player rights = DEVELOPER	
[4/24/23 08:51PM] Alex used command ::yell majestic box giveaway yt/kabal tv | Player rights = DEVELOPER	
[4/24/23 08:52PM] Alex used command ::teleto slayer | Player rights = DEVELOPER	
[4/24/23 08:53PM] Alex used command ::reset c | Player rights = DEVELOPER	
[4/24/23 08:53PM] Alex used command ::yell yessir, were live m8 | Player rights = DEVELOPER	
[4/24/23 08:54PM] Alex used command ::yell majestic box giveaway @ yt/kabal tv | Player rights = DEVELOPER	
[4/24/23 09:05PM] Alex used command ::yell all ::vote - doubling boss on spawns | Player rights = DEVELOPER	
[4/24/23 09:17PM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/24/23 09:17PM] Alex used command ::vobss | Player rights = DEVELOPER	
[4/24/23 09:17PM] Alex used command ::vboss | Player rights = DEVELOPER	
[4/24/23 09:18PM] Alex used command ::master | Player rights = DEVELOPER	
[4/24/23 09:19PM] Alex used command ::spawnmeruem | Player rights = DEVELOPER	
[4/24/23 09:19PM] Alex used command ::yell ::meruem | Player rights = DEVELOPER	
[4/24/23 09:37PM] Alex used command ::bank | Player rights = DEVELOPER	
[4/24/23 09:37PM] Alex used command ::item 20504 | Player rights = DEVELOPER	
[4/24/23 09:53PM] Alex used command ::find collector | Player rights = DEVELOPER	
[4/24/23 09:53PM] Alex used command ::item 4446 | Player rights = DEVELOPER	
[4/24/23 09:56PM] Alex used command ::find bond | Player rights = DEVELOPER	
[4/24/23 09:56PM] Alex used command ::giveitem 23059 1 jmaster | Player rights = DEVELOPER	
[4/24/23 10:02PM] Alex used command ::find bond | Player rights = DEVELOPER	
[4/24/23 10:02PM] Alex used command ::giveitem 23057 2 prayer | Player rights = DEVELOPER	
[4/24/23 10:22PM] Alex used command ::yell new client out - reload your launchers or dl new s-a client | Player rights = DEVELOPER	
[4/24/23 10:27PM] Alex used command ::bank | Player rights = DEVELOPER	
[4/24/23 10:27PM] Alex used command ::item 22127 | Player rights = DEVELOPER	
[4/24/23 10:27PM] Alex used command ::item 22126 | Player rights = DEVELOPER	
[4/24/23 10:28PM] Alex used command ::item 17596 | Player rights = DEVELOPER	
[4/24/23 10:28PM] Alex used command ::item 22125 | Player rights = DEVELOPER	
[4/24/23 10:28PM] Alex used command ::item 22122 | Player rights = DEVELOPER	
[4/24/23 10:28PM] Alex used command ::item 22123 | Player rights = DEVELOPER	
[4/24/23 10:28PM] Alex used command ::item 12610 | Player rights = DEVELOPER	
[4/24/23 10:28PM] Alex used command ::item 17686 | Player rights = DEVELOPER	
[4/24/23 10:28PM] Alex used command ::item 15818 | Player rights = DEVELOPER	
[4/24/23 10:28PM] Alex used command ::item 23094 | Player rights = DEVELOPER	
[4/24/23 10:29PM] Alex used command ::item 21069 | Player rights = DEVELOPER	
[4/24/23 10:29PM] Alex used command ::item 21068 | Player rights = DEVELOPER	
[4/24/23 10:31PM] Alex used command ::item 22228 | Player rights = DEVELOPER	
[4/24/23 10:31PM] Alex used command ::item 4022 | Player rights = DEVELOPER	
[4/24/23 10:38PM] Alex used command ::item 8788 | Player rights = DEVELOPER	
[4/24/23 11:00PM] Alex used command ::bank | Player rights = DEVELOPER	
[4/24/23 11:21PM] Alex used command ::bank | Player rights = DEVELOPER	
[4/25/23 12:04AM] Alex used command ::bank | Player rights = DEVELOPER	
[4/25/23 12:05AM] Alex used command ::find owner's | Player rights = DEVELOPER	
[4/25/23 12:05AM] Alex used command ::item 22239 | Player rights = DEVELOPER	
[4/25/23 01:26AM] Alex used command ::update 250 | Player rights = DEVELOPER	
[4/25/23 01:39AM] Alex used command ::checkinv prayer | Player rights = DEVELOPER	
[4/25/23 01:39AM] Alex used command ::giveitem 5023 1700 prayer | Player rights = DEVELOPER	
[4/25/23 01:39AM] Alex used command ::checkinv prayer | Player rights = DEVELOPER	
[4/25/23 11:52AM] Alex used command ::youtube | Player rights = DEVELOPER	
[4/25/23 12:41PM] Alex used command ::vex | Player rights = DEVELOPER	
[4/25/23 12:41PM] Alex used command ::vexia | Player rights = DEVELOPER	
[4/25/23 12:42PM] Alex used command ::teletome cm suh | Player rights = DEVELOPER	
[4/25/23 12:45PM] Alex used command ::item 2173 | Player rights = DEVELOPER	
[4/25/23 01:20PM] Alex used command ::pickaxe | Player rights = DEVELOPER	
[4/25/23 01:23PM] Alex used command ::checkinv princespeach | Player rights = DEVELOPER	
[4/25/23 01:23PM] Alex used command ::find owner's chest | Player rights = DEVELOPER	
[4/25/23 01:23PM] Alex used command ::find fortune chest | Player rights = DEVELOPER	
[4/25/23 01:23PM] Alex used command ::item 23002 | Player rights = DEVELOPER	
[4/25/23 01:24PM] Alex used command ::giveitem 23002 1 princespeach | Player rights = DEVELOPER	
[4/25/23 01:24PM] Alex used command ::find cursed box | Player rights = DEVELOPER	
[4/25/23 01:24PM] Alex used command ::giveitem 15003 100 princespeach | Player rights = DEVELOPER	
[4/25/23 01:24PM] Alex used command ::find gracious box | Player rights = DEVELOPER	
[4/25/23 01:24PM] Alex used command ::giveitem 15002 50 princespeach | Player rights = DEVELOPER	
[4/25/23 01:25PM] Alex used command ::checkinv princespeach | Player rights = DEVELOPER	
[4/25/23 01:26PM] Alex used command ::find cursed | Player rights = DEVELOPER	
[4/25/23 01:26PM] Alex used command ::checkinv redx12 | Player rights = DEVELOPER	
[4/25/23 01:26PM] Alex used command ::giveitem 15003 50 redx12 | Player rights = DEVELOPER	
[4/25/23 05:03PM] Alex used command ::yell last chance on doubled box/bonds @ ::store - ends on update | Player rights = DEVELOPER	
[4/25/23 05:03PM] Alex used command ::yell all ::vote - will double boss on spawn | Player rights = DEVELOPER	
[4/25/23 05:04PM] Alex used command ::eq | Player rights = DEVELOPER	
[4/25/23 05:07PM] Alex used command ::find bond | Player rights = DEVELOPER	
[4/25/23 05:07PM] Alex used command ::giveitem 23059 3 xtc | Player rights = DEVELOPER	
[4/25/23 05:23PM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/25/23 05:23PM] Alex used command ::empty | Player rights = DEVELOPER	
[4/25/23 05:25PM] Alex used command ::find aoe | Player rights = DEVELOPER	
[4/25/23 05:25PM] Alex used command ::item 20504 | Player rights = DEVELOPER	
[4/25/23 05:54PM] Alex used command ::find owner's | Player rights = DEVELOPER	
[4/25/23 05:55PM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/25/23 05:55PM] Alex used command ::item 4022 | Player rights = DEVELOPER	
[4/25/23 05:55PM] Alex used command ::item 4024 | Player rights = DEVELOPER	
[4/25/23 05:55PM] Alex used command ::item 4034 | Player rights = DEVELOPER	
[4/25/23 05:55PM] Alex used command ::item 4032 | Player rights = DEVELOPER	
[4/25/23 05:55PM] Alex used command ::item 4030 | Player rights = DEVELOPER	
[4/25/23 05:55PM] Alex used command ::item 4026 | Player rights = DEVELOPER	
[4/25/23 05:55PM] Alex used command ::item 4028 | Player rights = DEVELOPER	
[4/25/23 06:30PM] Alex used command ::youtube | Player rights = DEVELOPER	
[4/25/23 06:30PM] Alex used command ::teletome cameron | Player rights = DEVELOPER	
[4/25/23 06:32PM] Alex used command ::find reset | Player rights = DEVELOPER	
[4/25/23 06:32PM] Alex used command ::giveitem 13663 15 cameron | Player rights = DEVELOPER	
[4/25/23 08:58PM] Alex used command ::spawnvote | Player rights = DEVELOPER	
[4/25/23 09:09PM] Alex used command ::giveyt vihtic | Player rights = DEVELOPER	
[4/25/23 09:17PM] Alex used command ::yell remember - buy one get one free only up till update - be quick | Player rights = DEVELOPER	
[4/25/23 09:47PM] Alex used command ::teletome zshana | Player rights = DEVELOPER	
[4/25/23 09:50PM] Alex used command ::find cursed | Player rights = DEVELOPER	
[4/25/23 09:50PM] Alex used command ::giveitem 15003 15 kabal | Player rights = DEVELOPER	
[4/25/23 10:06PM] Alex used command ::find cursed | Player rights = DEVELOPER	
[4/25/23 10:06PM] Alex used command ::giveitem 15003 3 prayer | Player rights = DEVELOPER	
[4/25/23 10:08PM] Alex used command ::bank | Player rights = DEVELOPER	
[4/25/23 10:08PM] Alex used command ::ref | Player rights = DEVELOPER	
[4/25/23 10:08PM] Alex used command ::teleto hoss 493 | Player rights = DEVELOPER	
[4/25/23 10:08PM] Alex used command ::Teleto hoss493 | Player rights = DEVELOPER	
[4/25/23 10:09PM] Alex used command ::teleto dyno | Player rights = DEVELOPER	
[4/25/23 10:10PM] Alex used command ::giveitem 11137 3 dyno | Player rights = DEVELOPER	
[4/25/23 10:10PM] Alex used command ::teleto dyno | Player rights = DEVELOPER	
[4/25/23 10:10PM] Alex used command ::ref | Player rights = DEVELOPER	
[4/25/23 10:11PM] Alex used command ::ref | Player rights = DEVELOPER	
[4/25/23 10:11PM] Alex used command ::teleto dyno | Player rights = DEVELOPER	
[4/25/23 10:11PM] Alex used command ::teleto hoss493 | Player rights = DEVELOPER	
[4/25/23 10:11PM] Alex used command ::teleto hoss493 | Player rights = DEVELOPER	
[4/25/23 10:12PM] Alex used command ::giveitem 23020 2 dyno | Player rights = DEVELOPER	
